,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Start Date,End Date,"After reading and satisfactorily understanding what is required of you for this study, please select one below to indicate your acceptance to proceed with the study",Cadre,Type of Organization,What is your current level of deployment?,In which county is your primary duty station or health facility located?,Gender,How many years in total have you been working in the health sector?,Kindly indicate your current role title,How many years in total have you been working in the current role mentioned above?,Please select one below to indicate your current work facility,Work station setting,Current nature of employment for your main engagement,What's your highest level of education?,Newly qualified members of your profession have the necessary skills needed to provide quality patient care.,"Based on your experience, are educational institutions today providing the right programs for the health sector needs",Work environment and safety: My physical working environment is conducive to delivering quality healthcare services.,Work environment and safety: Essential equipment and supplies are reliably available when needed to perform my duties.,Work environment and safety: There is regular and supportive supervision from management to ensure you have the necessary tools and supplies to deliver.,Work environment and safety: There is regular and supportive supervision from senior colleagues to ensure you have the necessary knowledge and skills to deliver.,Work environment and safety: Institution complies with workplace safety procedures and standards.,Work environment and safety: Staff are provided with safety equipment and training.,Work environment and safety: Clear procedures are in place for reporting accidents and hazards.,Work environment and safety: I feel secure while performing my duties.,Well-Being: I have felt cheerful and in good spirits.,Well-Being: I have felt calm and relaxed.,Well-Being: I have felt active and vigorous.,Well-Being: I woke up feeling fresh and rested,Well-Being: My daily life has been filled with things that interest me.,Emotional situation while at work: My work puts me in emotionally disturbing situations.,Emotional situation while at work: My work is emotionally demanding.,Emotional situation while at work: I get help and support from colleagues when I feel emotionally down while at work.,Emotional situation while at work: My immediate supervisor is willing to listen to my work-related concerns,Emotional situation while at work: There are sufficient mechanisms put in place to support our emotional well-being while at work.,Feeling in last four weeks: I have felt calm and peaceful while at work.,Feeling in last four weeks: I have felt nervous about work situations.,Feeling in last four weeks: I have found it challenging to be happy at work.,Feeling in last four weeks: I have found it difficult to think clearly while at work,Feeling in last four weeks: I believe I can cope with most of the situations at work.,Burnout: I feel emotionally drained by my work.,Burnout: Working with people all day long requires a great deal of effort.,How often do you feel emotionally exhausted?,I feel like my work is breaking me down.,I feel frustrated by my work.,I feel I work too hard at my job.,It stresses me too much to work in direct contact with people,I feel like am at the end of my rope.,"Depersonalization: I feel I look after certain patients/clients impersonally, as if they are objects",I feel tired when I get up in the morning and have to face another day at work.,I have the impression that my patients/clients make me responsible for some of their problems,I am at the end of my patience at the end of my workday.,I really don't care about what happens to some of my patients/clients.,I have become more insensitive to people since I've been working.,I'm afraid that this job is making me uncaring.,Personal Achievement: I accomplish many worthwhile things in this job.,I feel full of energy.,I am easily able to understand what my patients/clients feel.,I look after my patients/clients problems very effectively.,"In my work, I handle emotional problems very calmly.","Through my work, I feel that I have a positive influence on people",I am easily able to create a relaxed atmosphere with my patients/clients.,I feel refreshed when I have been close to my patients/clients at work,Salary and incentives: My salary is commensurate with the work I do.,The payment system in my workplace is reliable.,Allowances are fairly applied at my workplace.,My facility supports teamwork among staff.,I feel supported by my employer to pursue personal development.,I receive recognition for the work done.,The incentives available make me feel motivated to continue working at my current workplace.,Career development: There is optimal utilization and development of staff skills.,Staff training addresses current and future needs.,Career ladders and succession plans exist and are used.,In-service training opportunities exist.,I have access to career guidance on professional growth.,Promotion opportunities in my workplace are based on merit and transparent manner.,Performance management: Staff shift programs and rosters are well managed.,"Alternative staffing methods are applied eg locums, subcontracting, outsourcing and temporally hires.",Effective workflow and supply chain management systems are in place.,Clear job descriptions standards and performance expectations exist and utilized.,Supportive supervision is practiced.,Periodic performance evaluations are carried out,Reward and recognition systems are in place.,Professional satisfaction: How satisfied are you with your current role,Working relationship with other facility staff.,Working relationship with County Health staff.,Your ability to provide high-quality of care given the current working conditions in the facility.,What is your level of satisfaction with the quality of teamwork in your workplace?,What is your level of satisfaction with the quality of leadership in your workplace?,Your salary.,Overall satisfaction with your job.,"Employment terms and conditions: My salary, allowances and benefits are clearly defined.","Employment terms and conditions: My salary, allowances and benefits are well aligned with my role and responsibilities.","Employment terms and conditions: My salary, allowances and benefits are similar to my colleagues with similar qualifications doing similar jobs.",Employment terms and conditions: I feel secure in my current employment.,Employment terms and conditions: The terms of my employment positively influence my morale and decision to remain in my current employment.,Employment terms and conditions:  My employment terms clearly states my roles and responsibilities.,My employment terms clearly states my entitlements.,Regulation: I have a clear sense of whether or not I am complying with my regulator's standards.,What I do in my professional work always fully complies with my regulator's standards.,I have the resources I need to comply with regulatory standards.,I believe that my regulator's standards reflect good practice,Regulation has a positive effect on my professional practice.,"Challege: Registration and licensing challenges (e.g., delays, unclear processes)","Staffing challenges (e.g., understaffing)","Career progression (e.g., promotion, clarity on growth processes)",Working conditions,"Compensation (e.g., low pay, unequal pay for same work)","Mobility (e.g., the opportunity to be transferred easily to another county or level of government)",Administrative bottlenecks,Donor transition (reduction of support) has significantly affected my department.,"The availability of essential resources (supplies, equipment, training) has declined since the donor transition.",My workload has significantly changed since donor transition,Donor transition has negatively affected morale and motivation of health workers in my facility,Donor-supported staff have been largely integrated into the regular workforce following the donor transition.,Donor transition: Staff layoffs/reductions,"Contract changes (shorter terms, lower pay and/or reduced benefits)",Redeployment to other departments,Reassignment of work roles and/or task-sharing/task-shifting,No major staffing changes,Other (please specify),What forms of support would most help health workers adapt to donor transition: Financial support or salary protection,Retraining or upskilling programs,Psychological support/counselling,Improved workload distribution,Strengthened supply chains,Other (please specify),How useful would a digitized health workforce profile be for your career?,Which features are most needed: Automated license renewal,Job matching/transfers,Training opportunities,Mental health resources,Research and analysis,Workforce planning,Retirement planning,Real-time HR support (e.g. leave management),Major concern about digitization:,"Please share suggestions to improve the length, relevance, and quality of this survey tool. Also, let us know if there is anything important that we may have missed."
,12/03/2025 17:50,12/03/2025 18:12,I AGREE to take part in this research.,Nurse,Public,County,Kajiado,Male,1 - 5 years,krchn,1 - 5 years,Level 3,Rural,Permanent and pensionable; contract (full time),Diploma,Strongly disagree,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Some of the time,Less than half of the time,All of the time,At no time,Most of the time,Most of the time,Most of the time,All of the time,All of the time,All of the time,Often,Never,Sometimes,Never,Always,A Few Times per Week,Every Day,Every Day,Never,Never,Every Day,Never,Never,Never,A Few Times per Week,Never,Never,Never,Never,Never,Everyday,Everyday,Everyday,Everyday,Everyday,Everyday,Everyday,Everyday,Disagree,Disagree,Disagree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Strongly Disagree,Neutral,Satisfied,Satisfied,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly agree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Agree,Agree,Agree,Agree,Agree,Agree,1,2,3,4,5,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12/03/2025 16:40,12/03/2025 17:04,I AGREE to take part in this research.,Nutrition & Dietetic Officer,Public,County,Kajiado,Female,1 - 5 years,Nutritionist ,1 - 5 years,Level 4,Both,Permanent and pensionable; contract (full time),Diploma,Neither agree nor disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Some of the time,At no time,All of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,Some of the time,At No time,Seldom,Often,Often,Never,Seldom,A Few Times per Month,A Few Times per Week,A Few Times per Month,A Few Times per Year,Once a Week,A Few Times per Week,Never,Never,Never,A Few Times per Year,A Few Times per Month,A Few Times per Year,Never,Never,Never,Everyday,A few times per week,Everyday,Everyday,Everyday,A few times per week,A few times per week,A few times per week,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Neither agree nor Disagree,Agree,Disagree,Agree,Disagree,Strongly Disagree,Agree,Neither agree nor Disagree,Agree,Neither agree nor Disagree,Agree,Agree,Strongly Disagree,Satisfied,Neutral,Neutral,Satisfied,Neutral,Neutral,Extremely dissatisfied,Neutral,Agree,Neither agree not disagree,Disagree,Disagree,Neither agree not disagree,Agree,Neither agree not disagree,Neither agree not disagree,Neither agree not disagree,Neither agree not disagree,Neither agree not disagree,Agree,1,3,2,6,4,5,7,Agree,Agree,Neither agree not disagree,Neither agree not disagree,Disagree,Staff layoffs/reductions,"Contract changes (shorter terms, lower pay and/or reduced benefits)",Redeployment to other departments,Reassignment of work roles and/or task-sharing/task-shifting,,,Financial support or salary protection,Retraining or upskilling programs,Psychological support/counselling,Improved workload distribution,Strengthened supply chains,,Somewhat useful,Automated license renewal,Job matching/transfers,Training opportunities,,,,,Real-time HR support (e.g. leave management),Data privacy,
,12/03/2025 13:21,12/03/2025 16:35,I AGREE to take part in this research.,Nurse,Public,County,Kajiado,Male,11 - 20 years,Subcouty Reproductive health coordinator ,< 1 year,Level 3,Rural,Permanent and pensionable; contract (full time),Undergraduate,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Most of the time,All of the time,Most of the time,Most of the time,Most of the time,Some of the time,At No time,Some of the time,Most of the time,Some of the time,Always,Seldom,Seldom,Sometimes,Always,A Few Times per Year,A Few Times per Year,A Few Times per Month,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,A few times per week,Everyday,Everyday,Everyday,Everyday,Everyday,Everyday,Everyday,Strongly Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Disagree,Disagree,Agree,Strongly Disagree,Agree,Disagree,Agree,Neither agree nor Disagree,Agree,Agree,Disagree,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Satisfied,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Neither agree not disagree,Disagree,Agree,Agree,7,1,2,5,3,4,6,Agree,Agree,Agree,Agree,Disagree,Staff layoffs/reductions,"Contract changes (shorter terms, lower pay and/or reduced benefits)",Redeployment to other departments,Reassignment of work roles and/or task-sharing/task-shifting,,,Financial support or salary protection,Retraining or upskilling programs,Psychological support/counselling,Improved workload distribution,Strengthened supply chains,,Extremely useful,Automated license renewal,Job matching/transfers,Training opportunities,,,Workforce planning,Retirement planning,Real-time HR support (e.g. leave management),Data privacy,The tool is comprehensive and collects relevant data 
,12/03/2025 14:18,12/03/2025 14:55,I AGREE to take part in this research.,Health Records Information Officer,Public,County,Kajiado,Female,6 - 10 years,HRIO,6 - 10 years,Level 4,Urban,Permanent and pensionable; contract (full time),Diploma,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,More than half of the time,Most of the time,Most of the time,Most of the time,More than half of the time,Some of the time,Some of the time,At No time,At No time,At No time,Often,Sometimes,Sometimes,Seldom,Often,A Few Times per Month,A Few Times per Month,A Few Times per Month,A Few Times per Year,A Few Times per Year,A Few Times per Year,A Few Times per Year,Never,A Few Times per Month,A Few Times per Year,A Few Times per Year,Never,Never,Never,Never,A few times per week,A few times per week,A few times per week,Everyday,Everyday,Everyday,A few times per week,A few times per week,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Neither agree nor Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Neutral,Neutral,Neutral,Neutral,Satisfied,Satisfied,Dissatisfied,Neutral,Agree,Neither agree not disagree,Neither agree not disagree,Neither agree not disagree,Neither agree not disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,6,1,5,2,3,4,7,Agree,Agree,Agree,Neither agree not disagree,Neither agree not disagree,Staff layoffs/reductions,"Contract changes (shorter terms, lower pay and/or reduced benefits)",,,,,Financial support or salary protection,,,,Strengthened supply chains,,Very useful,,,Training opportunities,Mental health resources,,Workforce planning,,,Data privacy,None
,12/03/2025 13:05,12/03/2025 13:38,I AGREE to take part in this research.,Nurse,Public,County,Kajiado,Female,11 - 20 years,Nurse incharge of a dispensary ,1 - 5 years,Level 2,Both,Permanent and pensionable; contract (full time),Diploma,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Most of the time,Some of the time,Some of the time,Some of the time,Less than half of the time,Some of the time,Most of the time,Some of the time,Most of the time,At No time,Sometimes,Sometimes,Sometimes,Never,Often,A Few Times per Year,Every Day,A Few Times per Year,A Few Times per Year,A Few Times per Year,Every Day,Never,A Few Times per Year,Never,A Few Times per Month,A Few Times per Year,A Few Times per Year,Never,Never,Never,Everyday,Month,Everyday,Everyday,Everyday,Everyday,Everyday,Everyday,Disagree,Agree,Strongly Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Neutral,Satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Dissatisfied,Neutral,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,6,3,4,2,1,5,7,Agree,Agree,Agree,Agree,Disagree,Staff layoffs/reductions,,,Reassignment of work roles and/or task-sharing/task-shifting,,Low patient turn out ,Financial support or salary protection,Retraining or upskilling programs,Psychological support/counselling,Improved workload distribution,Strengthened supply chains,,Very useful,Automated license renewal,,Training opportunities,Mental health resources,Research and analysis,,Retirement planning,Real-time HR support (e.g. leave management),Tech accessibility,The survey was well understood and it tackles everyday situation faced in our work environment 
,12/03/2025 12:46,12/03/2025 13:37,I AGREE to take part in this research.,Radiographer,Public,County,Kajiado,Male,11 - 20 years,Senior Radiographer.,1 - 5 years,Level 4,Both,Permanent and pensionable; contract (full time),"Post-graduate (PhD, Masters, Post Graduate diploma)",Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Some of the time,Some of the time,Less than half of the time,Some of the time,Less than half of the time,Less than half of the time,Some of the time,Some of the time,More than half of the time,Less than half of the time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,A Few Times per Week,Every Day,A Few Times per Week,A Few Times per Month,A Few Times per Month,A Few Times per Week,A Few Times per Month,A Few Times per Year,A Few Times per Month,A Few Times per Month,A Few Times per Month,A Few Times per Month,Never,A Few Times per Month,Month,Everyday,A few times per week,Everyday,Everyday,Everyday,Everyday,Everyday,Everyday,Disagree,Agree,Disagree,Neither agree nor disagree,Strongly agree,Disagree,Neither agree nor disagree,Neither agree nor Disagree,Neither agree nor Disagree,Strongly Disagree,Neither agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Agree,Disagree,Neither agree nor Disagree,Neither agree nor Disagree,Disagree,Neutral,Satisfied,Dissatisfied,Dissatisfied,Neutral,Neutral,Dissatisfied,Neutral,Neither agree not disagree,Neither agree not disagree,Strongly disagree,Neither agree not disagree,Neither agree not disagree,Agree,Agree,Agree,Agree,Neither agree not disagree,Agree,Agree,7,3,1,5,2,4,6,Strongly agree,Agree,Neither agree not disagree,Strongly agree,Strongly disagree,Staff layoffs/reductions,"Contract changes (shorter terms, lower pay and/or reduced benefits)",,Reassignment of work roles and/or task-sharing/task-shifting,,,Financial support or salary protection,,Psychological support/counselling,,,,Extremely useful,,,Training opportunities,,,Workforce planning,,Real-time HR support (e.g. leave management),Data privacy,County recruitment is full of corruption PSB members received corruption money up to 320K for one to get employed.   Promotion again you have to pay up to 100K.  Nepotism and tribalism play role when it comes to Promotion and not Promotion on merit or experience. 
,12/03/2025 12:45,12/03/2025 13:18,I AGREE to take part in this research.,Nurse,Public,County,Kajiado,Female,> 20 years,EPI nurse ,< 1 year,Level 5,Rural,Permanent and pensionable; contract (full time),Diploma,Strongly disagree,Agree,Agree,Agree,Neither agree nor disagree,Strongly Disagree,Agree,Disagree,Strongly Disagree,Strongly agree,Some of the time,At no time,Some of the time,At no time,Some of the time,At No time,At No time,At No time,At No time,At No time,Sometimes,Never,Sometimes,Never,Never,Never,Never,A Few Times per Year,Never,Never,Never,Never,Never,Never,A Few Times per Year,Never,Never,Never,Never,Never,Never,A few times per year,Never,Everyday,A few times per year,Never,A few times per month,A few times per month,Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12/03/2025 12:53,12/03/2025 13:11,I AGREE to take part in this research.,Nurse,Public,County,Kajiado,Male,11 - 20 years,Nurse officer in charge ,11 - 20 year,Level 3,Rural,Permanent and pensionable; contract (full time),Diploma,Disagree,Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Disagree,Disagree,Neither agree nor disagree,Some of the time,At no time,Less than half of the time,At no time,At no time,Some of the time,Most of the time,Some of the time,Some of the time,At No time,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Every Day,Every Day,Every Day,A Few Times per Month,A Few Times per Month,Every Day,A Few Times per Month,Never,Month,A Few Times per Month,Everyday,Never,Never,Never,A Few Times per Month,A few times per month,A few times per month,A few times per month,Everyday,Once a week,A few times per month,A few times per year,Everyday,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Agree,Neither agree nor Disagree,Neither agree nor Disagree,Strongly Disagree,Neither agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Neither agree nor Disagree,Strongly Disagree,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Dissatisfied,Extremely satisfied,Agree,Strongly disagree,Strongly disagree,Neither agree not disagree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree not disagree,Strongly agree,Agree,Agree,Agree,2,4,1,3,5,7,6,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Staff layoffs/reductions,"Contract changes (shorter terms, lower pay and/or reduced benefits)",Redeployment to other departments,Reassignment of work roles and/or task-sharing/task-shifting,,,Financial support or salary protection,Retraining or upskilling programs,Psychological support/counselling,Improved workload distribution,Strengthened supply chains,,Extremely useful,Automated license renewal,Job matching/transfers,Training opportunities,Mental health resources,Research and analysis,Workforce planning,Retirement planning,Real-time HR support (e.g. leave management),Tech accessibility,
,12/03/2025 12:48,12/03/2025 13:01,I AGREE to take part in this research.,Nurse,Public,County,Kajiado,Female,11 - 20 years,Nurse incharge,1 - 5 years,Level 4,Both,Permanent and pensionable; contract (full time),Diploma,Agree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Less than half of the time,Less than half of the time,At no time,Less than half of the time,Some of the time,Some of the time,Most of the time,Less than half of the time,More than half of the time,At No time,Sometimes,Sometimes,Sometimes,Often,Sometimes,Every Day,A Few Times per Month,Every Day,A Few Times per Month,A Few Times per Year,A Few Times per Month,Month,A Few Times per Week,Never,A Few Times per Year,Never,A Few Times per Month,Never,Never,Never,A few times per week,A few times per week,Once a week,Everyday,Everyday,Everyday,Everyday,A few times per week,Agree,Disagree,Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,Strongly Disagree,Neutral,Satisfied,Satisfied,Neutral,Dissatisfied,Satisfied,Neutral,Neutral,Agree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,4,1,2,3,5,6,7,Disagree,Agree,Agree,Agree,Agree,,"Contract changes (shorter terms, lower pay and/or reduced benefits)",,Reassignment of work roles and/or task-sharing/task-shifting,No major staffing changes,,Financial support or salary protection,,Psychological support/counselling,,Strengthened supply chains,,Very useful,Automated license renewal,,Training opportunities,Mental health resources,,Workforce planning,Retirement planning,,Digital literacy,
,12/03/2025 12:42,12/03/2025 13:00,I AGREE to take part in this research.,Medical Laboratory Scientists,Public,County,Kajiado,Male,1 - 5 years,Medical laboratory technologist,1 - 5 years,Level 4,Urban,Permanent and pensionable; contract (full time),"Post-graduate (PhD, Masters, Post Graduate diploma)",Strongly agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Agree,Disagree,Some of the time,At no time,Some of the time,At no time,All of the time,Most of the time,All of the time,At No time,At No time,At No time,Never,Often,Always,Always,Never,Every Day,Every Day,Month,Month,Every Day,Every Day,Never,Every Day,Never,Everyday,Everyday,Never,A Few Times per Month,Never,Never,Never,Never,Everyday,Everyday,Everyday,Everyday,Never,A few times per week,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Extremely dissatisfied,Extremely dissatisfied,Strongly disagree,Strongly disagree,Strongly agree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,2,1,3,4,5,6,7,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Staff layoffs/reductions,"Contract changes (shorter terms, lower pay and/or reduced benefits)",Redeployment to other departments,Reassignment of work roles and/or task-sharing/task-shifting,No major staffing changes,,Financial support or salary protection,Retraining or upskilling programs,,,Strengthened supply chains,,Not so useful,Automated license renewal,Job matching/transfers,Training opportunities,Mental health resources,Research and analysis,Workforce planning,Retirement planning,Real-time HR support (e.g. leave management),Data privacy,
